video,path,label,frames_processed,pose_frames,total_frames,knee_mean,knee_std,knee_min,knee_max,knee_delta,hip_mean,hip_std,hip_min,hip_max,hip_delta,elbow_mean,elbow_std,elbow_min,elbow_max,elbow_delta,shoulder_mean,shoulder_std,shoulder_min,shoulder_max,shoulder_delta,wrist_y_mean,wrist_y_std,wrist_y_min,wrist_y_max,wrist_y_delta,hip_y_mean,hip_y_std,hip_y_min,hip_y_max,hip_y_delta,wrist_shoulder_distance_mean,wrist_shoulder_distance_std,wrist_shoulder_distance_min,wrist_shoulder_distance_max,wrist_shoulder_distance_delta,overhead_ratio,has_overhead,first_overhead_pct,last_overhead_pct,overhead_span_pct,min_knee_angle,min_hip_angle,max_elbow_angle,max_shoulder_angle,min_knee_time_pct,min_hip_time_pct,max_wrist_motion,mean_wrist_motion,max_hip_motion,mean_hip_motion,overhead_near_bottom,late_overhead_flag,early_min_knee,late_min_knee,reserved_54,reserved_55,reserved_56,reserved_57,reserved_58,reserved_59,reserved_60,reserved_61,reserved_62,reserved_63,reserved_64,reserved_65,reserved_66,reserved_67,reserved_68,reserved_69,reserved_70,reserved_71,reserved_72,reserved_73,reserved_74,reserved_75,reserved_76,reserved_77,reserved_78,reserved_79
1DX0IXizcHg_01620_01856.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/snatch_mp4/1DX0IXizcHg_01620_01856.mp4,snatch,214,214,236,117.68359375,62.60497283935547,1.4445719718933105,179.52102661132812,122.62987518310547,115.9251708984375,58.1317024230957,0.6303853988647461,176.60728454589844,119.32514953613281,167.572998046875,22.50461769104004,6.850703239440918,179.3160400390625,0.9322052001953125,0.0,0.0,0.0,0.0,0.0,0.4046977460384369,0.19975754618644714,0.14902305603027344,0.7435956001281738,-0.13004177808761597,0.6461515426635742,0.06954886019229889,0.41304728388786316,0.7287139892578125,-0.15323102474212646,0.17414556443691254,0.04260086268186569,0.006163370329886675,0.2572494447231293,0.07214532792568207,0.5934579372406006,1.0,0.23831775784492493,0.8317757248878479,0.5981308221817017,1.4445719718933105,0.6303853988647461,179.3160400390625,0.0,0.15887850522994995,0.13084112107753754,0.167269766330719,0.015525354072451591,0.09050959348678589,0.006274552550166845,0.0,0.0,1.4445719718933105,135.93821716308594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1DX0IXizcHg_01872_02045.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/snatch_mp4/1DX0IXizcHg_01872_02045.mp4,snatch,173,173,173,119.32356262207031,48.28337097167969,37.94540786743164,179.48854064941406,14.134048461914062,118.44612884521484,43.88482666015625,37.30341339111328,177.74514770507812,12.439994812011719,159.9237823486328,22.301942825317383,7.396215438842773,179.0790557861328,-7.5590972900390625,0.0,0.0,0.0,0.0,0.0,0.4945291578769684,0.22747933864593506,0.22898121178150177,0.8593313694000244,0.07070815563201904,0.7237371802330017,0.07305862754583359,0.5046718716621399,0.876203179359436,0.005014896392822266,0.1692669838666916,0.04759451746940613,0.06380944699048996,0.24599714577198029,0.06543339788913727,0.589595377445221,1.0,0.28901734948158264,0.8728323578834534,0.589595377445221,37.94540786743164,37.30341339111328,179.0790557861328,0.0,0.07514450699090958,0.07514450699090958,0.15968424081802368,0.014372745528817177,0.11348831653594971,0.0068893940187990665,0.0,0.0,37.94540786743164,58.2166633605957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1DX0IXizcHg_02062_02337.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/snatch_mp4/1DX0IXizcHg_02062_02337.mp4,snatch,256,256,275,125.99036407470703,46.4250602722168,28.835546493530273,179.36270141601562,35.13899230957031,120.34870147705078,46.31178283691406,35.836090087890625,179.53854370117188,83.32572937011719,157.94264221191406,24.022533416748047,36.37455749511719,179.23468017578125,-18.372207641601562,0.0,0.0,0.0,0.0,0.0,0.3852977454662323,0.23837913572788239,-0.0051676491275429726,0.8012739419937134,-0.1776004433631897,0.615697979927063,0.07934517413377762,0.46444976329803467,0.786487340927124,0.06662029027938843,0.1701773703098297,0.03765900060534477,0.04869171977043152,0.24044285714626312,0.01654653251171112,0.6171875,1.0,0.2734375,0.88671875,0.6171875,28.835546493530273,35.836090087890625,179.23468017578125,0.0,0.328125,0.0234375,0.16820168495178223,0.015137712471187115,0.0927770733833313,0.006159606855362654,1.0,0.0,28.835546493530273,125.05587768554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1DX0IXizcHg_02338_02511.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/snatch_mp4/1DX0IXizcHg_02338_02511.mp4,snatch,135,135,173,116.86155700683594,55.764183044433594,20.10657501220703,179.62696838378906,137.04600524902344,126.03825378417969,43.122581481933594,52.54795455932617,179.4658966064453,85.76358795166016,144.46484375,36.73508071899414,9.873598098754883,179.3018798828125,-17.931396484375,0.0,0.0,0.0,0.0,0.0,0.36866897344589233,0.19117729365825653,0.03461693599820137,0.752289891242981,-0.13625943660736084,0.6412696838378906,0.07518288493156433,0.4149121046066284,0.718806803226471,-0.08345115184783936,0.14592601358890533,0.05724324658513069,0.0022795808035880327,0.2670820951461792,-0.02050173282623291,0.5703703761100769,1.0,0.14814814925193787,0.9333333373069763,0.7925925850868225,20.10657501220703,52.54795455932617,179.3018798828125,0.0,0.10370370000600815,0.3629629611968994,0.22384142875671387,0.029826344922184944,0.13341498374938965,0.009946292266249657,0.125,0.0,20.10657501220703,111.77716064453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1DX0IXizcHg_02569_02687.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/snatch_mp4/1DX0IXizcHg_02569_02687.mp4,snatch,117,117,118,125.37324523925781,47.44572448730469,32.814849853515625,179.48757934570312,48.59199523925781,132.52023315429688,40.98745346069336,56.0534553527832,179.52615356445312,81.25391387939453,150.91448974609375,36.33494567871094,6.301342487335205,176.6197509765625,-15.711959838867188,0.0,0.0,0.0,0.0,0.0,0.39854392409324646,0.14338499307632446,0.2204168438911438,0.7216271162033081,-0.3027934432029724,0.6391485929489136,0.06968265771865845,0.43129944801330566,0.7611092329025269,-0.06748425960540771,0.12687478959560394,0.04579123854637146,0.014171351678669453,0.20608142018318176,-0.054858170449733734,0.6495726704597473,1.0,0.28205129504203796,0.9914529919624329,0.7179487347602844,32.814849853515625,56.0534553527832,176.6197509765625,0.0,0.4188034236431122,0.38461539149284363,0.10058802366256714,0.020080149173736572,0.09730422496795654,0.009164094924926758,1.0,0.0,32.814849853515625,115.2907943725586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2Rms41zxbqI_00060_00434.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/snatch_mp4/2Rms41zxbqI_00060_00434.mp4,snatch,367,367,374,128.895263671875,45.88573455810547,24.535659790039062,179.49465942382812,46.80780029296875,102.15603637695312,51.55031204223633,37.06182861328125,179.47486877441406,102.798828125,167.27732849121094,10.882651329040527,88.99944305419922,179.33441162109375,-1.4915313720703125,0.0,0.0,0.0,0.0,0.0,0.44231927394866943,0.2549152672290802,0.07248631119728088,0.7677609920501709,-0.19696640968322754,0.5980914235115051,0.08248578011989594,0.41845807433128357,0.7902501821517944,0.04352694749832153,0.1906624287366867,0.03233196586370468,0.044031888246536255,0.24962276220321655,-0.04022330045700073,0.4986376166343689,1.0,0.42506811022758484,0.9209809303283691,0.4986376166343689,24.535659790039062,37.06182861328125,179.33441162109375,0.0,0.4523160755634308,0.4550408720970154,0.31756067276000977,0.007119649089872837,0.13139891624450684,0.004370065871626139,1.0,0.0,24.535659790039062,28.25033187866211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300i1qmyl-k_00721_01185.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/snatch_mp4/300i1qmyl-k_00721_01185.mp4,snatch,390,390,465,107.2773666381836,58.965187072753906,40.89690399169922,179.589599609375,3.6761322021484375,103.72319793701172,57.990177154541016,36.886634826660156,179.4259490966797,3.07562255859375,161.6975555419922,15.28195858001709,102.4512710571289,179.31277465820312,-28.305007934570312,0.0,0.0,0.0,0.0,0.0,0.4255472719669342,0.24872373044490814,-0.18091687560081482,0.6574243307113647,-0.09409013390541077,0.49290281534194946,0.12937234342098236,0.3015707731246948,0.6572678685188293,-0.03472211956977844,0.20785066485404968,0.031803421676158905,0.043987926095724106,0.27059414982795715,-0.04923820495605469,0.17692308127880096,1.0,0.6000000238418579,0.7743589878082275,0.17692308127880096,40.89690399169922,36.886634826660156,179.31277465820312,0.0,0.5,0.4000000059604645,0.12300589680671692,0.007126083597540855,0.09489664435386658,0.004266739822924137,0.0,1.0,40.89690399169922,41.1454963684082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_jMgAJ5Wu0_00574_00740.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/snatch_mp4/4_jMgAJ5Wu0_00574_00740.mp4,snatch,142,142,166,139.81967163085938,41.032135009765625,35.59770584106445,179.40931701660156,74.68196868896484,138.42697143554688,34.03361892700195,57.74203872680664,179.22494506835938,1.391876220703125,134.37933349609375,50.82026290893555,3.8496997356414795,178.9792938232422,125.96141815185547,0.0,0.0,0.0,0.0,0.0,0.45955464243888855,0.13429579138755798,0.22539833188056946,0.7933254837989807,-0.20135697722434998,0.5152097344398499,0.060173530131578445,0.3847714066505432,0.648066520690918,-0.057360291481018066,0.0948493704199791,0.0484391413629055,0.010697761550545692,0.23095297813415527,0.08473139256238937,0.246478870511055,1.0,0.14788731932640076,0.7183098793029785,0.577464759349823,35.59770584106445,57.74203872680664,178.9792938232422,0.0,0.056338027119636536,0.22535210847854614,0.2507398724555969,0.03548311069607735,0.07363837957382202,0.00733223045244813,0.0,0.0,35.59770584106445,120.48512268066406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6L4a8jKc-nM_00001_00299.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/snatch_mp4/6L4a8jKc-nM_00001_00299.mp4,snatch,288,288,299,127.82493591308594,50.90690612792969,34.841793060302734,179.4722442626953,16.925613403320312,109.86349487304688,52.81166458129883,34.67491149902344,179.41542053222656,133.37962341308594,164.8764190673828,25.50389289855957,23.6511173248291,179.08541870117188,-16.934112548828125,0.0,0.0,0.0,0.0,0.0,0.4562249779701233,0.22157153487205505,0.12465377151966095,0.7692806720733643,-0.25837278366088867,0.5845103859901428,0.09305033087730408,0.4739276170730591,0.7393482327461243,-0.044605553150177,0.16021931171417236,0.030924338847398758,0.03763435035943985,0.22560377418994904,0.027706623077392578,0.4861111044883728,1.0,0.3194444477558136,0.8020833134651184,0.4861111044883728,34.841793060302734,34.67491149902344,179.08541870117188,0.0,0.3784722089767456,0.0520833320915699,0.17201778292655945,0.009215937927365303,0.05154508352279663,0.0037821598816663027,1.0,0.0,34.841793060302734,87.74188995361328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8ayxz86QCng_00001_00552.mp4,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/snatch_mp4/8ayxz86QCng_00001_00552.mp4,snatch,92,92,552,161.28707885742188,22.366498947143555,53.598594665527344,179.22540283203125,41.528175354003906,169.3033447265625,14.734077453613281,73.21832275390625,179.27120971679688,-26.188491821289062,151.9053192138672,20.00068473815918,49.715885162353516,177.8634033203125,39.02545166015625,0.0,0.0,0.0,0.0,0.0,0.3831562399864197,0.06904991716146469,0.2834385931491852,0.5432106256484985,-0.11184835433959961,0.4424886703491211,0.03079460747539997,0.30719470977783203,0.5022566318511963,0.15597078204154968,0.0679682269692421,0.02085697092115879,0.015541872940957546,0.09822416305541992,0.053634725511074066,0.22826087474822998,1.0,0.010869565419852734,0.5652173757553101,0.5652173757553101,53.598594665527344,73.21832275390625,177.8634033203125,0.0,0.70652174949646,0.54347825050354,0.21552833914756775,0.013930895365774632,0.14060097932815552,0.00627150759100914,0.0,0.0,82.49005889892578,53.598594665527344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
