family,exercise_label,video,name,source_group,knee_mean,knee_std,knee_min,knee_max,knee_delta,hip_mean,hip_std,hip_min,hip_max,hip_delta,elbow_mean,elbow_std,elbow_min,elbow_max,elbow_delta,shoulder_mean,shoulder_std,shoulder_min,shoulder_max,shoulder_delta,wrist_y_mean,wrist_y_std,wrist_y_min,wrist_y_max,wrist_y_delta,hip_y_mean,hip_y_std,hip_y_min,hip_y_max,hip_y_delta,wrist_shoulder_distance_mean,wrist_shoulder_distance_std,wrist_shoulder_distance_min,wrist_shoulder_distance_max,wrist_shoulder_distance_delta,overhead_ratio,has_overhead,first_overhead_pct,last_overhead_pct,overhead_span_pct,min_knee_angle,min_hip_angle,max_elbow_angle,max_shoulder_angle,min_knee_time_pct,min_hip_time_pct,max_wrist_motion,mean_wrist_motion,max_hip_motion,mean_hip_motion,overhead_near_bottom,late_overhead_flag,early_min_knee,late_min_knee,wrist_velocity_mean,wrist_velocity_peak,hip_velocity_mean,hip_velocity_peak,knee_velocity_mean,knee_velocity_peak,elbow_velocity_mean,elbow_velocity_peak,bottom_to_overhead_time,early_late_overhead_delta,wrist_path_length,hip_path_length,wrist_vertical_range,hip_vertical_range,overhead_jitter,late_wrist_y_std
bodyweight,push_up,/Users/josephkamil/Desktop/Capstone/push-up/push-up_13.mp4,push-up_13.mp4,push_up:push-up_13,132.0347442626953,49.05485916137695,15.51998519897461,178.15476989746094,-36.08338928222656,75.26073455810547,76.97000885009766,1.0015318393707275,178.89161682128906,3.5268402099609375,112.35470581054688,75.35441589355469,6.77311897277832,179.46714782714844,2.282684326171875,0.0,0.0,0.0,0.0,0.0,0.8022710680961609,0.02938978560268879,0.5876501202583313,0.817500114440918,0.22122520208358765,0.5048686861991882,0.07470635324716568,0.40487968921661377,0.6081557273864746,-0.04454463720321655,0.17852942645549774,0.11640932410955429,0.0055220709182322025,0.31903520226478577,0.22023765742778778,0.0,0.0,1.0,0.0,0.0,15.51998519897461,1.0015318393707275,179.46714782714844,0.0,0.05369127541780472,0.10738255083560944,0.0666574239730835,0.0023904487024992704,0.032069504261016846,0.006250545848160982,0.0,1.0,15.51998519897461,28.46642303466797,0.0023904487024992704,0.0666574239730835,0.006250545848160982,0.032069504261016846,11.902178764343262,148.8297576904297,4.810371398925781,89.27806091308594,0.9463087320327759,-1.0,0.3537864089012146,0.9250807762145996,0.22984999418258667,0.20327603816986084,0.0,0.005927546881139278
bodyweight,push_up,/Users/josephkamil/Desktop/Capstone/push-up/push-up_14.mp4,push-up_14.mp4,push_up:push-up_14,131.3236846923828,58.74849319458008,7.700514316558838,178.61538696289062,12.061431884765625,64.5273208618164,75.74858093261719,1.054961085319519,178.80743408203125,0.21136856079101562,120.6373291015625,69.8841781616211,3.994095802307129,179.5181427001953,-1.792633056640625,0.0,0.0,0.0,0.0,0.0,0.8694162368774414,0.013208510354161263,0.8276803493499756,0.8969360589981079,-0.007398068904876709,0.528459370136261,0.07512178272008896,0.44068947434425354,0.6466805338859558,-0.007421940565109253,0.22243577241897583,0.11459103971719742,0.01726812683045864,0.34581243991851807,0.003651261329650879,0.0,0.0,1.0,0.0,0.0,7.700514316558838,1.054961085319519,179.5181427001953,0.0,0.3310810923576355,0.4324324429035187,0.0275723934173584,0.0028277826495468616,0.042595624923706055,0.006084438879042864,0.0,1.0,7.700514316558838,9.632761001586914,0.0028277826495468616,0.0275723934173584,0.006084438879042864,0.042595624923706055,10.320398330688477,139.98411560058594,5.300503730773926,86.79954528808594,0.6689189076423645,-1.0,0.4156840443611145,0.8944125175476074,0.06925570964813232,0.20599105954170227,0.0,0.012963213957846165
bodyweight,push_up,/Users/josephkamil/Desktop/Capstone/push-up/push-up_15.mp4,push-up_15.mp4,push_up:push-up_15,162.26890563964844,6.878957748413086,140.29818725585938,171.26597595214844,18.356170654296875,175.42816162109375,2.4386978149414062,169.843017578125,179.48104858398438,7.2987518310546875,88.78923797607422,30.791336059570312,53.058631896972656,165.18089294433594,-107.75926208496094,0.0,0.0,0.0,0.0,0.0,0.7705210447311401,0.006856041494756937,0.7639864087104797,0.7889832258224487,-0.018725275993347168,0.6123083233833313,0.03557218611240387,0.5027304291725159,0.6511027812957764,0.1483723521232605,0.2684427797794342,0.06618496775627136,0.19639618694782257,0.43386897444725037,-0.2374727874994278,0.0,0.0,1.0,0.0,0.0,140.29818725585938,169.843017578125,165.18089294433594,0.0,0.024096384644508362,0.16867469251155853,0.0051552653312683105,0.0009147176169790328,0.010915279388427734,0.0018176342127844691,0.0,1.0,140.29818725585938,156.4428253173828,0.0009147176169790328,0.0051552653312683105,0.0018176342127844691,0.010915279388427734,1.139699101448059,6.1219940185546875,1.928650975227356,6.341712951660156,0.9759036302566528,-1.0,0.07500684261322021,0.14904600381851196,0.024996817111968994,0.1483723521232605,0.0,0.0024753103498369455
bodyweight,push_up,/Users/josephkamil/Desktop/Capstone/push-up/push-up_18.mp4,push-up_18.mp4,push_up:push-up_18,36.21398162841797,14.724507331848145,1.1486022472381592,75.38909149169922,61.109344482421875,11.119102478027344,4.55568790435791,0.3558967709541321,19.21407699584961,6.496185302734375,61.046539306640625,40.51536560058594,5.149194240570068,152.4443817138672,-91.30065155029297,0.0,0.0,0.0,0.0,0.0,0.5942623019218445,0.013343348167836666,0.5685743093490601,0.615996241569519,-0.02139270305633545,1.0576614141464233,0.03523541986942291,0.9346088171005249,1.1050646305084229,0.13327491283416748,0.19377142190933228,0.07151184976100922,0.10377927869558334,0.29732561111450195,0.13087041676044464,0.0,0.0,1.0,0.0,0.0,1.1486022472381592,0.3558967709541321,152.4443817138672,0.0,0.0,0.04285714402794838,0.010770797729492188,0.001857581315562129,0.022615909576416016,0.004529536701738834,0.0,1.0,1.1486022472381592,30.95775032043457,0.001857581315562129,0.010770797729492188,0.004529536701738834,0.022615909576416016,3.7725937366485596,30.74103546142578,4.1862921714782715,87.53244018554688,1.0,-1.0,0.1281731128692627,0.3125380277633667,0.047421932220458984,0.17045581340789795,0.0,0.014544547535479069
bodyweight,push_up,/Users/josephkamil/Desktop/Capstone/push-up/push-up_19.mp4,push-up_19.mp4,push_up:push-up_19,162.70782470703125,4.533939838409424,146.85227966308594,176.2901153564453,0.1621856689453125,171.07492065429688,6.074063301086426,153.95777893066406,179.59603881835938,7.424041748046875,126.85286712646484,36.25010299682617,74.20323181152344,172.21920776367188,-10.551467895507812,0.0,0.0,0.0,0.0,0.0,0.407638281583786,0.0050217220559716225,0.39580947160720825,0.4236027002334595,-0.009194612503051758,0.2060784548521042,0.06648045033216476,0.10706755518913269,0.29298847913742065,0.03527039289474487,0.27409470081329346,0.08835635334253311,0.17361955344676971,0.4082009494304657,-0.02728678286075592,0.0,0.0,1.0,0.0,0.0,146.85227966308594,153.95777893066406,172.21920776367188,0.0,0.3799999952316284,0.7400000095367432,0.014346212148666382,0.0016421959735453129,0.019646838307380676,0.005123298615217209,0.0,1.0,146.85227966308594,153.4463653564453,0.0016421959735453129,0.014346212148666382,0.005123298615217209,0.019646838307380676,1.4976295232772827,12.097915649414062,2.949937343597412,20.484046936035156,0.6200000047683716,-1.0,0.24468719959259033,0.763371467590332,0.02779322862625122,0.18592092394828796,0.0,0.005934231914579868
bodyweight,push_up,/Users/josephkamil/Desktop/Capstone/push-up/push-up_20.mp4,push-up_20.mp4,push_up:push-up_20,105.3215560913086,55.644691467285156,10.885984420776367,168.1961212158203,18.536788940429688,20.6909236907959,14.26971435546875,1.169273018836975,129.57992553710938,-85.57846069335938,123.08659362792969,48.981788635253906,38.48076248168945,174.6177520751953,56.36192321777344,0.0,0.0,0.0,0.0,0.0,0.8368273973464966,0.026355106383562088,0.6053230166435242,0.8549087643623352,0.23793751001358032,0.41500821709632874,0.14695730805397034,0.2344512939453125,0.65592360496521,-0.19267714023590088,0.3172038197517395,0.14100557565689087,0.05996188521385193,0.502868115901947,0.1927596628665924,0.01342281885445118,1.0,0.0,0.00671140942722559,0.01342281885445118,10.885984420776367,1.169273018836975,174.6177520751953,0.0,0.07382550090551376,0.6040268540382385,0.21869850158691406,0.0023807459510862827,0.0737464427947998,0.011137900874018669,0.0,0.0,10.885984420776367,15.037047386169434,0.0023807459510862827,0.21869850158691406,0.011137900874018669,0.0737464427947998,6.96042013168335,44.83879089355469,4.641321182250977,100.38938903808594,-0.07382550090551376,0.00671140942722559,0.3523504137992859,1.648409366607666,0.24958574771881104,0.42147231101989746,0.0,0.0055310227908194065
bodyweight,push_up,/Users/josephkamil/Desktop/Capstone/push-up/push-up_22.mp4,push-up_22.mp4,push_up:push-up_22,169.47280883789062,2.7128918170928955,158.75250244140625,179.3130340576172,11.600601196289062,175.5308380126953,3.748284101486206,168.3587646484375,179.67977905273438,-7.9531707763671875,108.68982696533203,37.26268768310547,51.55439758300781,168.07992553710938,-47.94178009033203,0.0,0.0,0.0,0.0,0.0,0.7952365279197693,0.03609505295753479,0.7174465656280518,0.835727334022522,0.005022108554840088,0.5807640552520752,0.1008002907037735,0.4309617877006531,0.7038978338241577,0.12996822595596313,0.32542017102241516,0.12252174317836761,0.1600421816110611,0.5097132325172424,-0.1865946501493454,0.0,0.0,1.0,0.0,0.0,158.75250244140625,168.3587646484375,168.07992553710938,0.0,0.0,0.9399999976158142,0.05928933620452881,0.0038786097429692745,0.017201483249664307,0.0045428830198943615,0.0,1.0,158.75250244140625,166.08401489257812,0.0038786097429692745,0.05928933620452881,0.0045428830198943615,0.017201483249664307,0.8797995448112488,5.5691680908203125,2.743772029876709,14.354766845703125,1.0,-1.0,0.5779128670692444,0.6768895983695984,0.11828076839447021,0.27293604612350464,0.0,0.030542416498064995
bodyweight,push_up,/Users/josephkamil/Desktop/Capstone/push-up/push-up_23.mp4,push-up_23.mp4,push_up:push-up_23,121.3087158203125,53.09537887573242,17.30295753479004,178.77503967285156,84.11106872558594,153.5256805419922,14.718116760253906,120.26984405517578,179.27183532714844,18.747955322265625,111.77398681640625,47.91879653930664,48.46599197387695,174.3220672607422,-0.539215087890625,0.0,0.0,0.0,0.0,0.0,0.8430709838867188,0.06882327049970627,0.7779455184936523,1.0406486988067627,0.2024381160736084,0.5511012077331543,0.09575669467449188,0.40347009897232056,0.691366970539093,0.07767993211746216,0.344115674495697,0.16605506837368011,0.15231631696224213,0.7162585258483887,0.24492257833480835,0.0,0.0,1.0,0.0,0.0,17.30295753479004,120.26984405517578,174.3220672607422,0.0,0.0,0.752212405204773,0.05436962842941284,0.00547625869512558,0.02956479787826538,0.005623683333396912,0.0,1.0,17.30295753479004,35.75388717651367,0.00547625869512558,0.05436962842941284,0.005623683333396912,0.02956479787826538,12.43120288848877,134.82290649414062,3.2235968112945557,19.97869110107422,1.0,-1.0,0.6133409738540649,0.6298525333404541,0.26270318031311035,0.28789687156677246,0.0,0.053782299160957336
bodyweight,push_up,/Users/josephkamil/Desktop/Capstone/push-up/push-up_24.mp4,push-up_24.mp4,push_up:push-up_24,154.31710815429688,5.365684509277344,143.7132568359375,162.99905395507812,-5.1958770751953125,172.45993041992188,4.403416156768799,164.27789306640625,179.56239318847656,5.25006103515625,129.7988739013672,44.50395584106445,63.858272552490234,178.51837158203125,1.080169677734375,0.0,0.0,0.0,0.0,0.0,0.7778246998786926,0.009459034539759159,0.7607477903366089,0.7974714040756226,-0.024608969688415527,0.5893670320510864,0.07609716057777405,0.49666666984558105,0.6973152756690979,-0.006402134895324707,0.27518078684806824,0.11252248287200928,0.11877713352441788,0.4034295678138733,-0.0029650330543518066,0.0,0.0,1.0,0.0,0.0,143.7132568359375,164.27789306640625,178.51837158203125,0.0,0.817460298538208,0.0,0.009117603302001953,0.0009768438758328557,0.017670094966888428,0.0031744164880365133,0.0,1.0,147.2476806640625,143.7132568359375,0.0009768438758328557,0.009117603302001953,0.0031744164880365133,0.017670094966888428,0.8655360341072083,3.9281005859375,1.961046576499939,10.765167236328125,0.1825396865606308,-1.0,0.12210547924041748,0.39680206775665283,0.03672361373901367,0.20064860582351685,0.0,0.004346606321632862
bodyweight,push_up,/Users/josephkamil/Desktop/Capstone/push-up/push-up_25.mp4,push-up_25.mp4,push_up:push-up_25,135.68618774414062,36.81915283203125,35.618675231933594,179.370361328125,-122.76424407958984,127.72574615478516,46.709835052490234,35.74222183227539,179.5830078125,11.211746215820312,121.3858413696289,41.49031448364258,61.75642395019531,174.62359619140625,11.5029296875,0.0,0.0,0.0,0.0,0.0,1.0346729755401611,0.16279684007167816,0.8242111206054688,1.3894121646881104,0.45100802183151245,0.6684133410453796,0.08829616755247116,0.45667481422424316,0.8260518312454224,0.2167741060256958,0.5432974696159363,0.24891605973243713,0.2295342981815338,1.0009818077087402,0.35090428590774536,0.0,0.0,1.0,0.0,0.0,35.618675231933594,35.74222183227539,174.62359619140625,0.0,0.9795918464660645,0.29591837525367737,0.13035106658935547,0.02099556289613247,0.06533533334732056,0.010229560546576977,0.0,1.0,49.01367950439453,35.618675231933594,0.02099556289613247,0.13035106658935547,0.010229560546576977,0.06533533334732056,11.639118194580078,64.02754974365234,3.707531213760376,28.844375610351562,0.020408162847161293,-1.0,2.036569595336914,0.992267370223999,0.5652010440826416,0.3693770170211792,0.0,0.14485420286655426
bodyweight,push_up,/Users/josephkamil/Desktop/Capstone/push-up/push-up_27.mp4,push-up_27.mp4,push_up:push-up_27,164.86953735351562,8.816474914550781,142.6028289794922,177.84390258789062,12.933013916015625,166.9730682373047,6.9426445960998535,143.12359619140625,179.5161895751953,16.366012573242188,97.30067443847656,59.971832275390625,23.428926467895508,171.87255859375,5.4858245849609375,0.0,0.0,0.0,0.0,0.0,0.685906171798706,0.018702277913689613,0.6448473334312439,0.7156475782394409,-0.012474894523620605,0.44000035524368286,0.0804099589586258,0.32738497853279114,0.551933765411377,0.0045964717864990234,0.2451462596654892,0.1114179715514183,0.10165280848741531,0.40682730078697205,0.01715034246444702,0.0,0.0,1.0,0.0,0.0,142.6028289794922,143.12359619140625,171.87255859375,0.0,0.006666666828095913,0.0,0.010479331016540527,0.001383742201142013,0.01008296012878418,0.002995104528963566,0.0,1.0,142.6028289794922,154.9490509033203,0.001383742201142013,0.010479331016540527,0.002995104528963566,0.01008296012878418,1.1541838645935059,11.197784423828125,2.219878911972046,20.46717071533203,0.9933333396911621,-1.0,0.20617759227752686,0.44627058506011963,0.07080024480819702,0.22454878687858582,0.0,0.018619945272803307
