label,video,valid,error,total_frames,wrist_above_shoulder_ratio,wrist_below_shoulder_ratio,mean_wrist_minus_shoulder_y,mean_hip_minus_shoulder_y,mean_knee_minus_hip_y,median_head_drop,avg_wrist_forward,wrist_y_range,shoulder_y_range,hip_y_range,elbow_range,min_elbow,max_elbow,avg_elbow,avg_torso_angle
handstand_push_up,/Users/josephkamil/Desktop/Capstone/HandstandPushups/v_HandStandPushups_g07_c02.avi,1,,137,0.0,1.0,0.15698257088661194,-0.2146456092596054,-0.18815448880195618,0.08019667863845825,0.10995414108037949,0.10372209548950195,0.18089711666107178,0.2227649986743927,54.55664825439453,108.36600494384766,162.9226531982422,142.37620544433594,154.4962921142578
handstand_push_up,/Users/josephkamil/Desktop/Capstone/HandstandPushups/v_HandStandPushups_g07_c03.avi,1,,153,0.0,1.0,0.16306427121162415,-0.21084468066692352,-0.1905849426984787,0.07594949007034302,0.10308606922626495,0.10829281806945801,0.16524046659469604,0.21488797664642334,51.136314392089844,110.9755630493164,162.11187744140625,139.68858337402344,153.5135955810547
handstand_push_up,/Users/josephkamil/Desktop/Capstone/HandstandPushups/v_HandStandPushups_g07_c04.avi,1,,172,0.0,1.0,0.2300071269273758,-0.32058030366897583,-0.26756012439727783,0.1207040548324585,0.2681652009487152,0.2823258638381958,0.4160950183868408,0.5710335373878479,60.33007049560547,119.1205825805664,179.45065307617188,147.71701049804688,140.94644165039062
handstand_push_up,/Users/josephkamil/Desktop/Capstone/HandstandPushups/v_HandStandPushups_g08_c01.avi,1,,96,0.0,1.0,0.08018020540475845,-0.1291845589876175,-0.09067637473344803,0.036175936460494995,0.005201051943004131,0.060799598693847656,0.06911599636077881,0.0867103636264801,129.8034210205078,46.381011962890625,176.18443298339844,142.17185974121094,178.91552734375
handstand_push_up,/Users/josephkamil/Desktop/Capstone/HandstandPushups/v_HandStandPushups_g08_c02.avi,1,,86,0.0,1.0,0.08031876385211945,-0.12595438957214355,-0.09152886271476746,0.035774290561676025,0.005293330177664757,0.0426749587059021,0.06020164489746094,0.0688861608505249,115.77439880371094,60.63779830932617,176.41220092773438,139.90512084960938,178.64431762695312
handstand_push_up,/Users/josephkamil/Desktop/Capstone/HandstandPushups/v_HandStandPushups_g08_c03.avi,1,,101,0.039603960396039604,0.9603960396039604,0.06868346780538559,-0.11539417505264282,-0.08188538253307343,0.037589311599731445,0.006721673533320427,0.40362846851348877,0.2769712209701538,0.06485560536384583,165.95204162597656,11.808358192443848,177.76040649414062,137.3478546142578,170.36399841308594
handstand_push_up,/Users/josephkamil/Desktop/Capstone/HandstandPushups/v_HandStandPushups_g08_c04.avi,1,,103,0.019417475728155338,0.9805825242718447,0.08643459528684616,-0.11725672334432602,-0.08593223243951797,0.039452195167541504,0.005501211155205965,0.40515023469924927,0.2895590364933014,0.05946540832519531,78.54354858398438,100.03811645507812,178.5816650390625,143.69259643554688,175.71302795410156
handstand_push_up,/Users/josephkamil/Desktop/Capstone/HandstandPushups/v_HandStandPushups_g08_c05.avi,1,,71,0.0,1.0,0.09230636805295944,-0.12592223286628723,-0.08939366042613983,0.03696411848068237,0.005232817959040403,0.02270275354385376,0.06723225116729736,0.07302209734916687,94.99375915527344,82.94926452636719,177.94302368164062,152.7772674560547,178.46444702148438
handstand_push_up,/Users/josephkamil/Desktop/Capstone/HandstandPushups/v_HandStandPushups_g09_c01.avi,1,,90,0.0,1.0,0.2673119306564331,-0.4434702694416046,-0.2629398703575134,0.14168038964271545,0.008849301375448704,0.049035072326660156,0.1370450258255005,0.22650031745433807,92.0980453491211,85.57318878173828,177.67123413085938,151.1162109375,178.75933837890625
handstand_push_up,/Users/josephkamil/Desktop/Capstone/HandstandPushups/v_HandStandPushups_g09_c02.avi,1,,90,0.0,1.0,0.2546680271625519,-0.4401323199272156,-0.2539271116256714,0.14085188508033752,0.014281924813985825,0.0280911922454834,0.13298797607421875,0.15202412009239197,61.25640869140625,115.68165588378906,176.9380645751953,151.49142456054688,178.64669799804688
handstand_push_up,/Users/josephkamil/Desktop/Capstone/HandstandPushups/v_HandStandPushups_g09_c03.avi,1,,105,0.0,1.0,0.25508883595466614,-0.43316954374313354,-0.24667510390281677,0.13707458972930908,0.011158868670463562,0.026339828968048096,0.1333596110343933,0.15496428310871124,58.413307189941406,121.03775787353516,179.45106506347656,155.53176879882812,179.44090270996094
handstand_push_up,/Users/josephkamil/Desktop/Capstone/HandstandPushups/v_HandStandPushups_g09_c04.avi,1,,75,0.0,1.0,0.2508297860622406,-0.4319315552711487,-0.2497856616973877,0.14191949367523193,0.012531298212707043,0.01568758487701416,0.11294317245483398,0.13225986063480377,48.491180419921875,131.00804138183594,179.4992218017578,159.65284729003906,179.27987670898438
handstand_push_up,/Users/josephkamil/Desktop/Capstone/HandstandPushups/v_HandStandPushups_g10_c01.avi,1,,81,0.0,1.0,0.16635273396968842,-0.2390807867050171,-0.16260379552841187,0.07818740606307983,0.012119445949792862,0.005268573760986328,0.11703884601593018,0.13496580719947815,89.52430725097656,88.70368957519531,178.22799682617188,137.74050903320312,178.95956420898438
handstand_push_up,/Users/josephkamil/Desktop/Capstone/HandstandPushups/v_HandStandPushups_g10_c02.avi,1,,70,0.0,1.0,0.1673218458890915,-0.24225656688213348,-0.16203179955482483,0.07091781497001648,0.006621418986469507,0.008233785629272461,0.09482389688491821,0.11556047201156616,75.22228240966797,96.99903106689453,172.2213134765625,142.98350524902344,179.3930206298828
handstand_push_up,/Users/josephkamil/Desktop/Capstone/HandstandPushups/v_HandStandPushups_g10_c03.avi,1,,75,0.0,1.0,0.1492680162191391,-0.2364022135734558,-0.1610492616891861,0.08096563816070557,0.011810284107923508,0.005167782306671143,0.08733898401260376,0.10477006435394287,75.86366271972656,103.16690063476562,179.0305633544922,132.9895477294922,179.51895141601562
handstand_push_up,/Users/josephkamil/Desktop/Capstone/HandstandPushups/v_HandStandPushups_g10_c04.avi,1,,130,0.0,1.0,0.15265320241451263,-0.23191367089748383,-0.15620630979537964,0.08174905180931091,0.011782754212617874,0.007959127426147461,0.08063346147537231,0.10409274697303772,73.75875854492188,105.09829711914062,178.8570556640625,136.10000610351562,178.8710174560547
handstand_push_up,/Users/josephkamil/Desktop/Capstone/HandstandPushups/v_HandStandPushups_g11_c01.avi,1,,145,0.0,1.0,0.21460652351379395,-0.27693891525268555,-0.17377127707004547,0.06343889236450195,0.002378802979364991,0.05527174472808838,0.15405476093292236,0.1461319923400879,77.45612335205078,100.3925552368164,177.8486785888672,144.66412353515625,178.46038818359375
handstand_push_up,/Users/josephkamil/Desktop/Capstone/HandstandPushups/v_HandStandPushups_g11_c02.avi,1,,151,0.0,1.0,0.20935893058776855,-0.2810618281364441,-0.18155144155025482,0.0669863224029541,0.001615284476429224,0.06858634948730469,0.14600729942321777,0.14209973812103271,75.46871948242188,101.77424621582031,177.2429656982422,142.4573211669922,178.8771209716797
handstand_push_up,/Users/josephkamil/Desktop/Capstone/HandstandPushups/v_HandStandPushups_g11_c03.avi,1,,185,0.0,1.0,0.2173675149679184,-0.2800918221473694,-0.18445806205272675,0.06761109828948975,0.0029626672621816397,0.057465970516204834,0.14448773860931396,0.14010176062583923,71.2886962890625,106.14442443847656,177.43312072753906,147.3892059326172,178.93057250976562
handstand_push_up,/Users/josephkamil/Desktop/Capstone/HandstandPushups/v_HandStandPushups_g11_c04.avi,1,,130,0.0,1.0,0.20678089559078217,-0.2667390704154968,-0.1745212972164154,0.06637975573539734,0.016018720343708992,0.0508953332901001,0.13616323471069336,0.13724547624588013,61.17774963378906,116.78451538085938,177.96226501464844,149.0182342529297,179.1673126220703
handstand_push_up,/Users/josephkamil/Desktop/Capstone/HandstandPushups/v_HandStandPushups_g11_c05.avi,1,,109,0.0,1.0,0.20870496332645416,-0.271287739276886,-0.17391477525234222,0.06786179542541504,0.0184821505099535,0.04477816820144653,0.14444464445114136,0.14821121096611023,70.7664566040039,106.6746597290039,177.4411163330078,150.4482879638672,179.16793823242188
handstand_push_up,/Users/josephkamil/Desktop/Capstone/HandstandPushups/v_HandStandPushups_g11_c06.avi,1,,98,0.0,1.0,0.21847787499427795,-0.26964250206947327,-0.1777062863111496,0.06959652900695801,0.018146418035030365,0.03474849462509155,0.13926208019256592,0.14088737964630127,64.9214859008789,114.41962432861328,179.3411102294922,155.02940368652344,179.27159118652344
handstand_push_up,/Users/josephkamil/Desktop/Capstone/HandstandPushups/v_HandStandPushups_g12_c01.avi,1,,105,0.0,1.0,0.1432771533727646,-0.19362488389015198,-0.13744129240512848,0.06069767475128174,0.00401384849101305,0.008324980735778809,0.10754919052124023,0.09137395024299622,104.79460144042969,72.85923767089844,177.65383911132812,135.42971801757812,178.90492248535156
handstand_push_up,/Users/josephkamil/Desktop/Capstone/HandstandPushups/v_HandStandPushups_g12_c02.avi,1,,85,0.0,1.0,0.13203981518745422,-0.203181654214859,-0.13780461251735687,0.056258976459503174,0.004895199090242386,0.007717490196228027,0.10854661464691162,0.09058290719985962,104.2398452758789,71.2547378540039,175.4945831298828,124.12904357910156,179.2718505859375
handstand_push_up,/Users/josephkamil/Desktop/Capstone/HandstandPushups/v_HandStandPushups_g12_c03.avi,1,,72,0.0,1.0,0.12729665637016296,-0.20625704526901245,-0.1430869847536087,0.057250767946243286,0.0033892265055328608,0.009742021560668945,0.11244046688079834,0.08706867694854736,107.61882019042969,68.28677368164062,175.9055938720703,119.70008850097656,179.01937866210938
handstand_push_up,/Users/josephkamil/Desktop/Capstone/HandstandPushups/v_HandStandPushups_g12_c04.avi,1,,126,0.0,1.0,0.13027136027812958,-0.2126465141773224,-0.14369812607765198,0.055797576904296875,0.004361017141491175,0.011774659156799316,0.11700743436813354,0.09468311071395874,104.9937744140625,71.61933898925781,176.6131134033203,122.83736419677734,179.40524291992188
handstand_push_up,/Users/josephkamil/Desktop/Capstone/HandstandPushups/v_HandStandPushups_g12_c05.avi,1,,108,0.0,1.0,0.1269315481185913,-0.2092391401529312,-0.14628201723098755,0.056335657835006714,0.004202742595225573,0.008353829383850098,0.12230175733566284,0.11789977550506592,110.32474517822266,66.7479019165039,177.07264709472656,121.53707122802734,179.4593048095703
handstand_push_up,/Users/josephkamil/Desktop/Capstone/HandstandPushups/v_HandStandPushups_g12_c06.avi,1,,101,0.0,1.0,0.1342724859714508,-0.2131710797548294,-0.14076358079910278,0.057270586490631104,0.002982239006087184,0.007700920104980469,0.1099427342414856,0.11233943700790405,104.074462890625,72.01048278808594,176.08494567871094,124.5785903930664,179.04566955566406
handstand_push_up,/Users/josephkamil/Desktop/Capstone/HandstandPushups/v_HandStandPushups_g12_c07.avi,1,,250,0.0,1.0,0.13565605878829956,-0.21730701625347137,-0.14212433993816376,0.055654942989349365,0.0034057307057082653,0.013252615928649902,0.1088402271270752,0.10541433095932007,101.37239837646484,73.2917709350586,174.66416931152344,128.23611450195312,179.22427368164062
handstand_push_up,/Users/josephkamil/Desktop/Capstone/HandstandPushups/v_HandStandPushups_g13_c01.avi,1,,122,0.0,1.0,0.18859827518463135,-0.36854687333106995,-0.2308247983455658,0.11880266666412354,0.006646614987403154,0.22130179405212402,0.23513472080230713,0.28030920028686523,102.44236755371094,60.51041030883789,162.95277404785156,116.40834045410156,176.85165405273438
handstand_push_up,/Users/josephkamil/Desktop/Capstone/HandstandPushups/v_HandStandPushups_g13_c02.avi,1,,85,0.0,1.0,0.1792980432510376,-0.3647497594356537,-0.22363460063934326,0.12466901540756226,0.005121034104377031,0.10172480344772339,0.2233235239982605,0.27293333411216736,94.25682067871094,65.60302734375,159.85984802246094,111.4664077758789,177.32875061035156
handstand_push_up,/Users/josephkamil/Desktop/Capstone/HandstandPushups/v_HandStandPushups_g13_c03.avi,1,,113,0.0,1.0,0.1831003576517105,-0.36849597096443176,-0.19861480593681335,0.12548303604125977,0.005332432687282562,0.03323626518249512,0.16232234239578247,0.21042528748512268,95.71365356445312,69.56655883789062,165.28021240234375,114.35882568359375,177.57650756835938
handstand_push_up,/Users/josephkamil/Desktop/Capstone/HandstandPushups/v_HandStandPushups_g13_c04.avi,1,,90,0.0,1.0,0.18413183093070984,-0.3620843291282654,-0.21373769640922546,0.12770143151283264,0.004311661701649427,0.0378192663192749,0.1610407829284668,0.19400155544281006,93.15396118164062,73.64303588867188,166.7969970703125,115.54698181152344,177.0688934326172
handstand_push_up,/Users/josephkamil/Desktop/Capstone/HandstandPushups/v_HandStandPushups_g13_c05.avi,1,,115,0.0,1.0,0.1870303601026535,-0.36433687806129456,-0.21826831996440887,0.1299261450767517,0.00503500597551465,0.01880812644958496,0.12743985652923584,0.16196024417877197,80.63236236572266,81.85387420654297,162.48623657226562,119.55986022949219,176.73182678222656
handstand_push_up,/Users/josephkamil/Desktop/Capstone/HandstandPushups/v_HandStandPushups_g13_c06.avi,1,,95,0.0,1.0,0.1839984655380249,-0.3633911609649658,-0.21788816154003143,0.1300002932548523,0.005292749498039484,0.014647603034973145,0.13515335321426392,0.16338083148002625,86.30503845214844,78.96969604492188,165.2747344970703,119.3456802368164,176.99290466308594
handstand_push_up,/Users/josephkamil/Desktop/Capstone/HandstandPushups/v_HandStandPushups_g13_c07.avi,1,,151,0.0,1.0,0.18741701543331146,-0.3575913608074188,-0.21758368611335754,0.13060295581817627,0.004974905401468277,0.01578664779663086,0.13161641359329224,0.16108140349388123,88.83002471923828,75.5455093383789,164.3755340576172,121.91964721679688,176.47796630859375
handstand_push_up,/Users/josephkamil/Desktop/Capstone/HandstandPushups/v_HandStandPushups_g14_c01.avi,1,,105,0.0,1.0,0.16748473048210144,-0.34915199875831604,-0.13275966048240662,0.12239831686019897,0.01731247827410698,0.22694694995880127,0.37995877861976624,0.39822447299957275,110.56230163574219,46.8841667175293,157.44647216796875,103.46353912353516,178.3859405517578
handstand_push_up,/Users/josephkamil/Desktop/Capstone/HandstandPushups/v_HandStandPushups_g14_c02.avi,1,,106,0.0,1.0,0.17519992589950562,-0.3495970368385315,-0.14813204109668732,0.11803093552589417,0.01613808237016201,0.0631285309791565,0.23357301950454712,0.2464112937450409,106.70787048339844,52.64573669433594,159.35360717773438,106.15476989746094,179.03384399414062
handstand_push_up,/Users/josephkamil/Desktop/Capstone/HandstandPushups/v_HandStandPushups_g14_c03.avi,1,,119,0.0,1.0,0.17911748588085175,-0.32362499833106995,-0.14371325075626373,0.1044875979423523,0.01015476044267416,0.17314225435256958,0.3099440336227417,0.3238101005554199,119.19127655029297,48.667213439941406,167.85848999023438,110.02836608886719,177.6313934326172
handstand_push_up,/Users/josephkamil/Desktop/Capstone/HandstandPushups/v_HandStandPushups_g14_c04.avi,1,,9,0.2222222222222222,0.7777777777777778,0.038936834782361984,-0.19751259684562683,-0.056235089898109436,0.052976638078689575,0.022162701934576035,0.3203052282333374,0.16541340947151184,0.12679031491279602,124.78411865234375,28.479751586914062,153.2638702392578,83.45660400390625,174.91983032226562
handstand_push_up,/Users/josephkamil/Desktop/Capstone/HandstandPushups/v_HandStandPushups_g15_c01.avi,1,,111,0.0,1.0,0.16890832781791687,-0.2583707571029663,-0.17868997156620026,0.08714371919631958,0.0024539653677493334,0.008898019790649414,0.09342771768569946,0.10921713709831238,76.44343566894531,90.6845703125,167.1280059814453,124.48123931884766,179.10739135742188
handstand_push_up,/Users/josephkamil/Desktop/Capstone/HandstandPushups/v_HandStandPushups_g15_c02.avi,1,,104,0.0,1.0,0.1652013510465622,-0.2576788663864136,-0.17796839773654938,0.08803758025169373,0.0024783569388091564,0.011237263679504395,0.09690368175506592,0.11393779516220093,76.0136489868164,91.4482650756836,167.4619140625,121.29044342041016,178.82635498046875
handstand_push_up,/Users/josephkamil/Desktop/Capstone/HandstandPushups/v_HandStandPushups_g15_c03.avi,1,,106,0.0,1.0,0.16803517937660217,-0.25848817825317383,-0.17805664241313934,0.08620822429656982,0.002450572093948722,0.018607497215270996,0.08968830108642578,0.11718255281448364,79.47969818115234,95.13065338134766,174.6103515625,124.07634735107422,178.39454650878906
handstand_push_up,/Users/josephkamil/Desktop/Capstone/HandstandPushups/v_HandStandPushups_g15_c04.avi,1,,120,0.0,1.0,0.17017772793769836,-0.25836309790611267,-0.17773014307022095,0.08890485763549805,0.0018260638462379575,0.015348196029663086,0.0909491777420044,0.11287164688110352,80.05177307128906,93.27940368652344,173.3311767578125,124.717529296875,177.92361450195312
handstand_push_up,/Users/josephkamil/Desktop/Capstone/HandstandPushups/v_HandStandPushups_g15_c05.avi,1,,108,0.0,1.0,0.17599473893642426,-0.2581689655780792,-0.17543724179267883,0.0833325982093811,0.0022853731643408537,0.015523433685302734,0.09024941921234131,0.11433032155036926,78.61920928955078,97.1380386352539,175.7572479248047,129.92730712890625,177.74118041992188
handstand_push_up,/Users/josephkamil/Desktop/Capstone/HandstandPushups/v_HandStandPushups_g15_c06.avi,1,,97,0.0,1.0,0.1761302798986435,-0.25818508863449097,-0.18321049213409424,0.08555293083190918,0.0017890401650220156,0.010667502880096436,0.07764875888824463,0.09077006578445435,62.0347900390625,102.5380859375,164.5728759765625,131.60923767089844,177.36270141601562
handstand_push_up,/Users/josephkamil/Desktop/Capstone/HandstandPushups/v_HandStandPushups_g16_c01.avi,1,,121,0.0,1.0,0.10953416675329208,-0.15571589767932892,-0.11481885612010956,0.060729920864105225,0.018991947174072266,0.007097363471984863,0.04677850008010864,0.07574361562728882,45.151885986328125,98.29769897460938,143.4495849609375,120.19068145751953,167.6716766357422
handstand_push_up,/Users/josephkamil/Desktop/Capstone/HandstandPushups/v_HandStandPushups_g16_c02.avi,1,,125,0.0,1.0,0.11397992819547653,-0.15575352311134338,-0.11308589577674866,0.06516808271408081,0.013720078393816948,0.007585585117340088,0.04384636878967285,0.05994915962219238,51.379722595214844,99.08123016357422,150.46095275878906,122.44409942626953,169.23728942871094
handstand_push_up,/Users/josephkamil/Desktop/Capstone/HandstandPushups/v_HandStandPushups_g16_c03.avi,1,,125,0.0,1.0,0.11499663442373276,-0.15698711574077606,-0.11227481812238693,0.06516146659851074,0.012175368145108223,0.008133530616760254,0.04246556758880615,0.05930009484291077,54.63209533691406,95.53285217285156,150.16494750976562,123.49541473388672,169.90830993652344
